"SMILES","count_PGK2"
CNC(=O)CC1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6ccccn6)cc5)c34)o2)CC1,8
CNC(=O)CC1CCN(C(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c(CNCc3ccc(-c4cccc(C#N)c4)nc3)[nH]c3ccccc23)CC1,8
CNC(=O)c1ccc(COc2ccccc2Cc2c[nH]c3c(C)cc(CNCc4ccc(-c5cccc(C#N)c5)nc4)cc23)cc1,8
CNC(=O)C1CCC(NC(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c(CNCc3ccc(-c4cccc(C#N)c4)nc3)[nH]c3ccc(C)cc23)CC1,8
CNC(=O)c1cccc(-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-n6cccc6)cc5)c34)o2)c1,8
CNC(=O)CC1CCN(C(=O)c2ccc(F)c(Cc3c[nH]c4cc(Cl)cc(NCc5ccc6cn[nH]c6c5)c34)c2)C1,8
CNC(=O)CC1CCN(C(=O)c2ccc(F)c(Cc3c[nH]c4cc(Br)cc(NCc5c[nH]c(-c6ccccc6)n5)c34)c2)C1,8
CNC(=O)CC1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-n6cccc6)cc5)c34)o2)C1,8
CNC(=O)CC1CCN(C(=O)c2ccc(-c3ccc(Cc4c(CNC(=O)c5c(C)coc5C#N)[nH]c5ccc(Cl)cc45)o3)c(C)c2)CC1,8
CNC(=O)CC1CCN(C(=O)c2ccc(-c3ccc(Cc4c(CNC(=O)c5cnc6[nH]cnc6c5)[nH]c5ccc(Cl)cc45)o3)c(C)c2)CC1,8
CCOc1cc(Cc2c[nH]c3cc(Cl)cc(NCc4ccc5cn[nH]c5c4)c23)ccc1OC(C)C(=O)NCCOCCOCCOCCOCCC(=O)NC,8
CNC(=O)C(Oc1ccc(Cc2c[nH]c3cc(Br)cc(NCc4ccc(-c5ccn[nH]5)s4)c23)cc1)c1ccccc1,8
CNC(=O)C1CCC(NC(=O)c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6ccn[nH]6)s5)c34)o2)CC1,8
CNC(=O)C1CCN(c2ccc(Cc3c[nH]c4ccc(Oc5ncccc5NS(=O)(=O)c5cccc(-c6nnco6)c5)cc34)cc2)CC1,8
CNC(=O)C1CCN(C(=O)c2ccc(Cc3c[nH]c4cc(Cl)cc(NCc5cccc(O)c5)c34)o2)C1,8
CNC(=O)CCC1CCN(C(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c[nH]c3c(C)cc(CNCc4ccc(-c5cccc(C#N)c5)nc4)cc23)CC1,8
CNC(=O)CCC1CCN(C(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c[nH]c3ccc(CNCc4ccc(-c5cccc(C#N)c5)nc4)cc23)CC1,8
CNC(=O)c1ccc(-c2ccc(Cc3c[nH]c4cc(Cl)cc(NCc5ccc(-c6ccn[nH]6)s5)c34)o2)c(C)c1,8
CNC(=O)C1CCN(C(=O)c2cccc(-c3ccccc3Cc3c[nH]c4c(NCc5ccc(C(=O)O)c(F)c5)cc(OC)cc34)c2)CC1,8
CNC(=O)CN(C)c1ccc(C(F)(F)F)cc1Cc1c(C(C)NCc2ccc(-c3cccc(C#N)c3)nc2)[nH]c2ccccc12,8
CNC(=O)CCNC(=O)Cn1cc(Cc2c(C)[nH]c3ccc(NC(=O)c4cncc(-c5ccco5)c4)cc23)c(-c2ccc(OC)cc2)n1,8
CNC(=O)Cn1cc(Cc2c(C)[nH]c3ccc(NC(=O)c4cncc(-c5ccco5)c4)cc23)c(-c2ccc(OC)cc2)n1,8
CNC(=O)CC1CCN(C(=O)c2ccc(-c3ccccc3Cc3c[nH]c4ccc(NCc5cnc6ccccc6n5)c(F)c34)cc2F)CC1,8
CNC(=O)CCNC(=O)C(Oc1ccc(Cc2c[nH]c3cc(Cl)cc(NCc4c[nH]c(-c5ccccc5)n4)c23)cc1)c1ccccc1,8
CNC(=O)CCC1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6cccnc6)cc5)c34)o2)CC1,8
CNC(=O)CC1CCN(C(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c(CNCc3ccc(-c4cccc(C#N)c4)nc3)[nH]c3ccccc23)C1,8
CNC(=O)CCNC(=O)CN(C)c1ccc(C(F)(F)F)cc1Cc1c(C(C)NCc2ccc(-c3cccc(C#N)c3)nc2)[nH]c2ccccc12,8
CNC(=O)CCNC(=O)CN(C)c1ccc(C(F)(F)F)cc1Cc1c(C(C)NCc2ccc(-c3cccc(C#N)c3)nc2)[nH]c2ccc(Br)cc12,8
CNC(=O)CCNC(=O)CN(C)c1ccc(C(F)(F)F)cc1Cc1c[nH]c2c(NCc3ccc(C(=O)O)c(F)c3)cc(OC)cc12,8
CNC(=O)C1CCC(NC(=O)Cn2cc(Cc3c(C)[nH]c4ccc(NC(=O)c5cncc(-c6ccco6)c5)cc34)c(-c3ccc(OC)cc3)n2)CC1,8
Cc1ccc(NC(=O)c2ccc(CN(CC(=O)O)C[C@H]3CN(Cc4ccc(-c5cccc(C#N)c5)nc4)CCO3)cn2)cc1S(N)(=O)=O,8
CNC(=O)CN1[C@H](COCc2ccccc2)CN(S(=O)(=O)c2ccc3ncsc3c2)C[C@H]1CC(=O)NCc1cnn(-c2ccccc2C)c1,7
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2cnn(-c3ccccc3)n2)C[C@H]1CC(=O)N1CCN(CCc2ccccc2)CC1,7
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2cnn(-c3ccccc3)n2)C[C@H]1CC(=O)N1[C@@H]2CC[C@H]1CNC(=O)C2,7
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(Cc2ccc(N3CCCC3=O)cc2)C[C@H]1CC(=O)NCc1cnn(-c2cccc(OC)c2)c1,7
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2nc(-c3ccccc3)cs2)C[C@H]1CC(=O)N1C[C@@H]2CC[C@H](C1)C(=O)N2,7
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2ccn(-c3ccccc3)n2)C[C@H]1CC(=O)N1CCC[C@H](CC#N)C1,7
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2cnn(-c3ccccc3)n2)C[C@H]1CC(=O)N1CCC[C@H](CC#N)C1,7
CNC(=O)CN1[C@H](CC(=O)NCc2cnn(-c3ccccc3C)c2)CN(S(=O)(=O)c2ccc3ncsc3c2)C[C@H]1c1ccccc1,7
CNC(=O)C[C@H](c1cccnc1)n1c2ncc(CNCc3cccc4cn[nH]c34)cc2nc1[C@]1(c2ccccc2)C[C@@H](F)C1,7
CNC(=O)[C@H]1C[C@@H](n2c(CCc3ccncn3)nc3cccc(CN4CCC([C@@H](O)c5ccccn5)CC4)c32)C1,7
CCCc1cc(CNCc2cccc3nc(CCc4ccncn4)n([C@@H]4CC[C@@H](C(=O)NC)C4)c23)on1,7
CNC(=O)[C@@H]1CC[C@@H](n2c(-c3c[nH]nn3)nc3cccc(CNCCNC(=O)c4ccno4)c32)C1,7
CNC(=O)[C@@H]1CC[C@H](n2c(CCc3ccncn3)nc3cccc(CN4CCC([C@@H](O)c5ccccn5)CC4)c32)C1,7
CCCc1cc(CNCc2cccc3nc(CCc4ccncn4)n([C@H]4CC[C@@H](C(=O)NC)CC4)c23)on1,7
CNC(=O)c1cccc(C2CN(c3nc(C(=O)NCC(C)C)c4ccccc4n3)CCN2)c1,7
CNC(=O)CCOCCC(=O)N1CCC(C2CCN(C(=O)c3cnc4[nH]nc(C(=O)N[C@H]5COc6ccc(Cl)cc65)c4c3)CC2)CC1,7
CN(Cc1ccc(N)cc1)C(=O)c1ccnc(C(=O)N[C@H]2COc3ccc(Cl)cc32)c1,7
CNC(=O)CCC1CCN(C(=O)CCc2cccc(C3CCCN3C(=O)c3ccc4c(c3)c(C(=O)N[C@H]3COc5ccc(Cl)cc53)nn4C)n2)CC1,7
CNC(=O)CCc1cccc(C2CCN(C(=O)c3ccc4c(c3)c(C(=O)N[C@H]3COc5ccc(Cl)cc53)nn4C)CC2)n1,7
CCOc1cc(C(=O)N(Cc2ccccc2)CC(C)C)ccc1C(=O)NCc1ccc(CC(=O)NC)cc1,7
CNC(=O)CCC1CCN(C(=O)CCc2ccc(CN3CCN(C(=O)c4ccc5c(c4)c(C(=O)N[C@H]4COc6ccc(Cl)cc64)nn5C)[C@@H](C)C3)cc2)CC1,7
CNC(=O)CCOCCC(=O)N1CCN(C(=O)c2ccc3c(c2)c(C(=O)N[C@H]2COc4ccc(Cl)cc42)nn3C)C[C@H]1CC(C)C,7
CNC(=O)CC1CCN(C(=O)C(Cc2ccc(-c3cnc4[nH]c(O)cc4c3)cc2)NCC(C#N)c2ccccc2)C1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)C3=NN=C(c4ccco4)C3)C[C@@H]2c2cccc(-c3ccc4c(c3)OCCN4)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cccc(N(CC(=O)NC)CC(=O)N4CCOCC4)c3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnn3S(=O)(=O)N(C)C)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4c(c3)CCN4)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(Oc4ncccn4)cc3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(C)(=O)=O)cc3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CC(C)(C)n3cccc3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c(C)cnn3C)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnccc3C#N)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(F)cc3F)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OC)c(OC)c3OC)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(C(=O)N4CCN(C)CC4)c3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CC3(NC(C)=O)CCCCC3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OC)cn3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c(C)ccc4[nH]ncc34)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(C#N)c3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C)[s]c3C)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(Cc4cccnc4)c3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(NC(C)=O)cc3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc4oncc34)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(C)c3C)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CC3(O)CN4CCC3CC4)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(C#N)c3OC)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnn3C)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnc(OC)c3Cl)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc4[nH]cnc34)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4[nH]ccc4c3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnc4cc(OC)ccc34)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(N4CCOCC4)nc3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCN3CCC(C(F)(F)F)CC3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CC3(C)CCCC(C)(C)O3)c2)CC1,7
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cccc(NS(=O)(=O)c4ccc(C#N)cc4)c3)c2)C1,7
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2ccc(OC)c(S(=O)(=O)F)c2)c1,7
CNC(=O)CN1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cccc(NS(=O)(=O)c4ccc(C#N)cc4)c3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)C(Cc2ccc(-c3ccc4[nH]ncc4c3)cc2)NCc2cc(OC)ccn2)CC1,7
CNC(=O)[C@H]1CN(C(=O)C2=NN=C(c3ccco3)C2)C[C@@H]1c1cccc(-c2ccc3c(c2)OCCN3)c1,7
CNC(=O)CN(CC(=O)N1CCOCC1)c1cccc(C#Cc2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)NC)c2)c1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3OC3CCCCC3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cn(C)c4ccccc34)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C)cn3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C(F)(F)F)ccn3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc4n[s]nc34)c2)CC1,7
CCOCc1ccc(-c2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)NC3CCC(C(=O)NC)CC3)c2)cc1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3Cn3ccnc3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(CN4CCOCC4)cc3)c2)CC1,7
CCC(C#Cc1cccc([C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2C(=O)NC2CCC(C(=O)NC)CC2)c1)(CC)NC(=O)c1cccc(C(F)(F)F)c1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCNC(=O)COC)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(N(C)C)nc3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc4cccc(C#N)c4[s]3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(=O)(=O)N(C)C)cc3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4nonc4c3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccn4ccnc4c3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(=O)O)cc3F)c2)CC1,7
CC[C@](C)(O)C#Cc1cccc([C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2C(=O)NC2CCC(C(=O)NC)CC2)c1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cccc(N4CC(C)(C)C4=O)c3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCN(C)CCO)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4nc(C)oc4c3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4c(c3)NC(=O)CO4)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(F)(F)F)cn3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#C[C@@H](O)CC(C)C)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnnc(C)c3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(-n4cc(C)cn4)cc3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCn3nc(C)nc3C)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4[nH]ccc4c3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(NS(C)(=O)=O)nc3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCOc3nc(N(C)C)nc(N(C)C)n3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cnn(C)c3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(C)c3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CC3(C)CCCC(C)(C)O3)c2)CC1,7
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(-c4ccccc4)c3C)c2)CC1,7
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4occc4c3)c2)CC1,7
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3ncccc3C)c2)CC1,7
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cncnc3)c2)CC1,7
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(-c4nnc(NC)[s]4)cc3)c2)CC1,7
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc4[nH]ncc34)c2)CC1,7
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cncc(C)c3)c2)CC1,7
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3S(C)=O)c2)CC1,7
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#C[C@@H](O)CC(C)C)c2)CC1,7
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(N4CCN(C(C)=O)CC4)cc3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCC3(O)CCOCC3)c2)CC1,7
CCC(C#Cc1cccc([C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2C(=O)N2CCC(CCC(=O)NC)CC2)c1)(CC)NS(=O)(=O)c1cccc2nonc12,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnoc3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4[nH]c(O)cc4c3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCN(Cc3ccc(C)cc3)C(=O)c3cc(S(N)(=O)=O)c(C)o3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(F)ccc3C#N)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(C)c3C)c2)CC1,7
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2ccc3c(c2)OCCN3)c1,7
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2cnc3[nH]c(O)cc3c2)c1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCOc3ccc(-c4nc(-c5ccccn5)no4)cc3)c2)CC1,7
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccn3)c2)CC1,7
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(C#Cc2cccc(N(C)Cc3cn4ccccc4c3C#N)c2)c1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4nc(C)ccc4c3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OC(F)(F)F)cc3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(F)cc3C)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4[nH]ncc4c3)c2)CC1,7
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CC(C)(O)c3ccncc3)c2)CC1,7
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1ccc(-n2cccc2)nc1,7
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1sccc1Cl,7
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)C1=Cc2cc(Cl)ccc2OC1,7
O=C(CN1C(=O)COCC1=O)N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1,7
CC(=O)c1ccc(OCC(=O)N[C@@H](C(=O)NCc2ccc3[nH]ncc3c2)c2ccc(F)cc2)cc1,7
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1cc2ccccn2n1,7
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1cnc(Cl)cn1,7
Cc1c(C(=O)N[C@@H](C(=O)NCc2ccc3[nH]ncc3c2)c2ccc(F)cc2)nnn1-c1ccccc1,7
